temp,feels_like,temp_min,temp_max,humidity,rain_1h,clouds_all,Normal (kWh),Horario Economico (kWh),Autoconsumo (kWh),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),broken clouds,few clouds,heavy intensity rain,light rain,moderate rain,overcast clouds,scattered clouds,sky is clear,Injeçao na rede (kWh)
16.141030709426495,14.85593324694938,13.843009372635978,16.26,40,0.0,0,0.10266007774555688,0.0,0.48770733830075297,11.457383219951543,9.673538062843297,0.35312256343807213,477.3676903142165,408.24512687614435,69.12256343807216,870.5038984990846,662.5515354713248,479.1799466580237,409.85738321995154,69.42256343807216,870.5038984990846,665.163791815132,0,0,0,0,0,0,0,1,High
22.98,23.14,22.57,23.72,69,0.0,87,0.0,0.0,0.281,31.0,19.6,0.408,425.0,277.0,148.0,505.8,758.2,399.0,260.0,138.9,505.8,711.8,0,0,0,0,0,1,0,0,High
15.67,14.86,14.23,15.72,60,0.0,27,0.0,0.0,0.27,12.2,11.1,0.357,455.0,384.0,71.0,830.5,653.5,456.5,385.3,71.2,830.5,655.7,0,0,0,0,0,0,1,0,High
18.70107616841959,17.775475135010097,17.72487698672557,19.342083617389545,44,0.0,0,0.08420434874147953,0.0,0.4052481377575109,16.46851754690734,14.596594187642008,0.2963586135469579,445.0097308924514,372.41070398169654,72.59902691075486,816.390412054923,630.157612915337,496.48783638443575,415.45260452173693,81.03523186269881,816.390412054923,703.0269606041151,0,0,0,0,0,0,0,1,High
17.292869026638012,16.77117944627928,15.99232362266899,17.67341895524756,64,0.0,60,0.0,0.0,0.38536496003817095,18.187228660984278,14.624656294619035,0.32943370111436415,502.57073080269794,391.9086468744441,110.6620839282538,722.2945007139045,740.9866949764676,569.0132145307219,443.74199528991255,125.30044319170621,722.2945007139045,838.9442564948488,1,0,0,0,0,0,0,0,High
12.29,11.25,9.54,12.37,64,0.0,0,0.0,0.0,0.254,11.2,6.8,0.35,167.0,120.0,47.0,587.8,284.4,229.3,164.8,64.5,587.8,390.5,0,0,0,0,0,0,0,1,High
11.69,10.64,8.43,11.82,66,0.0,97,0.0,0.0,0.284,16.6,7.9,0.405,98.0,59.0,39.0,413.2,188.8,152.7,91.9,60.8,438.9,294.1,0,0,0,0,0,1,0,0,High
19.01,19.16,17.89,19.79,84,0.0,48,0.031,0.0,0.295,18.4,18.4,0.413,493.0,311.0,182.0,422.4,978.7,534.3,337.0,197.2,422.4,1060.6,0,0,0,0,0,0,1,0,High
9.61,8.22,9.45,10.66,47,0.0,0,0.0,0.0,0.295,23.4,7.3,0.317,388.0,311.0,77.0,762.0,559.2,467.6,374.8,92.8,762.0,673.9,0,0,0,0,0,0,0,1,High
12.38,11.55,12.23,12.89,72,0.0,2,0.0,0.0,0.306,22.7,8.3,0.389,187.0,139.0,48.0,632.5,310.8,242.1,180.0,62.2,632.5,402.4,0,0,0,0,0,0,0,1,High
19.49,19.17,16.77,19.72,64,0.0,44,0.016,0.0,0.579,18.0,18.1,0.411,505.0,376.0,129.0,666.8,782.3,496.6,369.8,126.9,666.8,769.4,0,0,0,0,0,0,1,0,High
22.93,22.85,18.72,22.93,60,0.0,78,0.0,0.0,0.193,12.2,15.2,0.237,307.0,241.0,66.0,690.0,477.0,377.9,296.6,81.2,690.0,587.1,1,0,0,0,0,0,0,0,High
26.39,26.39,17.72,33.68,64,0.0,4,0.0,0.0,0.257,27.4,31.4,0.105,518.0,428.0,90.0,755.5,753.6,443.5,366.4,77.1,755.5,645.2,0,0,0,0,0,0,0,1,High
26.71,27.15,22.32,26.82,50,0.0,99,0.0,0.0,0.182,23.4,20.3,0.319,277.0,185.0,92.0,467.1,537.0,334.2,223.2,111.0,467.1,647.9,0,0,0,0,0,1,0,0,High
12.99,12.17,12.72,14.55,70,0.0,0,0.0,0.0,0.461,17.6,7.1,0.35,165.0,117.0,48.0,580.7,281.7,234.4,166.2,68.2,580.7,400.3,0,0,0,0,0,0,0,1,High
14.063084999940521,13.812209496937609,13.855671268716167,14.282948430873507,87,0.0,68,0.0007004024023309569,0.0,0.2824979879883452,32.766906456561834,14.011486411369436,0.4014064136647443,362.0506036034964,255.70040240233095,106.35020120116548,592.8832093096272,607.527313813403,354.1748566819291,250.1489939941726,104.02586268775646,592.8832093096272,594.051322973182,0,0,0,0,0,0,0,0,High
16.2,15.55,14.71,16.26,64,0.0,96,0.295,0.0,0.592,20.5,14.8,0.402,486.0,325.0,161.0,600.7,752.6,477.7,319.4,158.2,600.7,739.7,0,0,0,0,0,1,0,0,High
25.28,25.25,19.72,27.01,53,0.0,83,0.0,0.0,0.541,28.1,27.5,0.102,764.0,568.0,196.0,679.5,1122.3,761.7,566.3,195.4,679.5,1118.9,1,0,0,0,0,0,0,0,High
19.54,19.22,18.34,19.79,64,0.0,76,0.0,0.0,0.392,32.8,19.6,0.354,697.0,454.0,243.0,479.1,1254.5,696.0,453.3,242.6,479.1,1252.7,1,0,0,0,0,0,0,0,High
10.600648682675844,9.634325236914218,9.241516174722001,11.657134299106433,75,0.0,0,0.0,0.0,0.2995237144345159,14.33595468903892,5.42265911483982,0.35251560590106784,204.25780295053394,155.25780295053394,49.0,662.9584915707131,330.9008108533448,261.9382650159077,199.1124847208543,62.82578029505339,662.9584915707131,424.349250263238,0,0,0,0,0,0,0,1,High
23.66,23.44,17.72,24.04,52,0.0,0,0.0,0.0,0.206,43.2,21.6,0.281,590.0,494.0,96.0,793.1,824.3,515.8,431.9,83.9,793.1,720.7,0,0,0,0,0,0,0,1,High
16.7,15.44,14.72,16.82,39,0.0,0,0.0,0.0,0.342,11.9,9.7,0.296,534.0,459.0,75.0,895.1,722.7,537.0,461.6,75.4,895.1,726.8,0,0,0,0,0,0,0,1,High
21.21,20.48,18.44,21.26,42,0.0,97,0.0,0.0,0.351,15.5,15.7,0.218,376.0,225.0,151.0,501.2,617.4,428.0,256.1,171.9,501.2,702.8,0,0,0,0,0,1,0,0,High
28.57,28.11,20.72,29.23,39,0.0,0,0.0,0.0,0.428,28.8,25.9,0.174,690.0,590.0,100.0,842.0,941.2,622.3,532.1,90.2,842.0,848.8,0,0,0,0,0,0,0,1,High
31.61,33.23,23.72,31.82,48,0.0,0,0.0,0.0,0.195,10.8,27.7,0.097,479.0,401.0,78.0,753.6,706.5,551.5,461.7,89.8,753.6,813.4,0,0,0,0,0,0,0,1,High
16.81,15.17,15.57,17.72,24,0.0,0,0.0,0.0,0.305,31.0,11.0,0.3,518.0,446.0,72.0,910.4,690.9,495.3,426.5,68.8,910.4,660.7,0,0,0,0,0,0,0,1,High
13.56,12.36,13.48,14.72,53,0.0,0,0.0,0.0,0.31,17.6,9.9,0.334,484.0,410.0,74.0,857.9,674.5,462.2,391.5,70.7,857.9,644.1,0,0,0,0,0,0,0,1,High
23.78,23.75,19.72,24.04,59,0.0,93,0.0,0.0,0.414,14.0,18.2,0.259,529.0,423.0,106.0,733.5,770.6,600.1,479.9,120.2,733.5,874.2,0,0,0,0,0,1,0,0,High
15.937615508943392,15.606803288092115,13.72597248919364,16.229798821712535,77,0.0,52,0.0,0.0,0.2377485080200342,25.15912809995009,13.448994108562669,0.277580846700057,306.70305521281904,219.05588710665907,87.64716810615998,610.2216473472195,496.0304770511764,359.6054029301939,257.42269077716384,102.18271215303008,610.2216473472195,581.6315955581349,0,0,0,0,0,0,0,0,High
20.65,20.29,18.34,20.7,58,0.0,99,0.0,0.0,0.292,10.4,18.8,0.139,470.0,298.0,172.0,531.4,751.9,535.7,339.6,196.0,531.4,857.0,0,0,0,0,0,1,0,0,High
15.09,13.78,13.43,15.15,43,0.0,51,0.467,0.0,0.687,11.2,11.4,0.272,547.0,453.0,94.0,840.3,758.4,550.2,455.7,94.6,840.3,762.9,1,0,0,0,0,0,0,0,High
22.22,22.27,16.72,22.37,68,0.0,1,0.0,0.0,0.249,15.5,21.8,0.104,500.0,414.0,86.0,763.0,719.5,573.7,475.0,98.7,763.0,825.6,0,0,0,0,0,0,0,1,High
20.578044850657943,20.98146755793274,19.837744692649306,22.806719661665007,87,2.1783117765561393,99,0.0,0.0,0.1975820383565296,48.38958352960484,20.131545854504058,0.39973342018851094,247.42745290612402,50.26183418016224,197.16561872596176,75.57556063322424,911.6556648594374,232.34070479605336,47.388017598178465,184.95268719787487,75.57556063322424,853.5471586008349,0,0,0,0,0,0,0,0,High
15.06,14.32,11.68,15.15,65,0.0,99,0.0,0.0,0.297,15.1,9.5,0.294,344.0,251.0,93.0,638.5,548.2,405.5,295.9,109.6,638.5,646.2,0,0,0,0,0,1,0,0,High
22.27,22.15,20.67,22.37,61,0.0,46,0.011,0.0,0.303,31.0,18.2,0.405,579.0,395.0,184.0,536.8,978.3,627.5,428.1,199.4,536.8,1060.3,0,0,0,0,0,0,1,0,High
20.79,20.26,20.7,22.01,51,0.0,74,0.0,0.0,0.263,35.6,17.3,0.272,431.0,346.0,85.0,749.6,633.7,489.3,392.8,96.5,749.6,719.5,1,0,0,0,0,0,0,0,High
17.85,17.13,15.72,18.99,55,0.0,73,0.016,0.0,0.236,28.8,16.6,0.335,474.0,323.0,151.0,483.9,920.5,439.5,299.5,140.0,483.9,853.6,1,0,0,0,0,0,0,0,High
25.84,25.81,19.72,26.26,51,0.0,0,0.054,0.0,0.35,19.4,22.3,0.282,442.0,360.0,82.0,755.4,650.3,373.6,304.3,69.3,755.4,549.7,0,0,0,0,0,0,0,1,High
22.31,22.22,19.72,22.88,62,0.0,84,0.0,0.0,0.268,11.5,17.2,0.295,474.0,389.0,85.0,767.6,691.4,533.8,438.1,95.7,767.6,778.6,1,0,0,0,0,0,0,0,High
22.37,21.81,21.22,22.79,44,0.0,72,0.0,0.0,0.655,28.4,20.2,0.273,699.0,567.0,132.0,706.0,1081.5,655.2,531.5,123.7,706.0,1013.7,1,0,0,0,0,0,0,0,High
20.14,19.49,18.68,20.15,49,0.0,4,0.0,0.0,0.271,16.9,16.3,0.317,469.0,395.0,74.0,823.2,669.5,437.0,368.0,68.9,823.2,623.8,0,0,0,0,0,0,0,1,High
16.02565225276189,15.510984068842088,15.339763616748522,16.03798634472179,70,0.0,11,0.0,0.0,0.2790663632160398,22.795272334970456,11.894431800668324,0.38122272797326706,404.35545440534656,338.12204520935654,66.23340919599006,805.473454713584,592.9974085795151,411.3261599280541,343.9015232982126,67.46575026970781,805.473454713584,603.1306600051134,0,1,0,0,0,0,0,0,High
26.19,26.19,23.72,26.26,65,0.0,0,0.0,0.0,0.19,8.6,20.2,0.288,336.0,264.0,72.0,672.3,532.6,406.0,319.0,87.0,672.3,643.5,0,0,0,0,0,0,0,1,High
16.86,16.12,16.68,17.88,58,0.0,0,0.0,0.0,0.262,17.6,13.7,0.298,492.0,418.0,74.0,846.1,690.9,483.3,410.6,72.7,846.1,678.7,0,0,0,0,0,0,0,1,High
27.172095025379793,28.40553051519506,22.751167118592157,29.153727745720815,56,0.0,74,0.0,0.0,0.4469254450855837,25.60474613549015,25.926492050803336,0.2277465894921854,933.7120594915291,799.0935013557764,134.61855813575266,859.2930939998688,1239.3894988644006,930.9062334237184,796.7149109828833,134.19132244083517,859.2930939998688,1235.6292014067549,0,0,0,0,0,0,0,0,High
9.59,8.82,6.12,9.72,87,0.0,93,0.0,0.0,0.356,13.0,6.6,0.363,205.0,107.0,98.0,326.4,459.8,248.6,129.7,118.8,326.4,557.6,0,0,0,0,0,1,0,0,High
13.58,13.08,13.48,16.21,80,0.15,89,0.001,0.0,0.264,40.7,14.5,0.334,642.0,377.0,265.0,475.6,1087.2,641.3,376.6,264.7,475.6,1086.0,0,0,0,1,0,0,0,0,High
17.856235595955855,17.75407703905019,16.697059326593088,17.91715322289213,78,0.0,57,0.0,0.0,0.18977166006863763,29.417413575735118,17.738060181801337,0.25787174558946263,532.9541186531861,403.88529663296544,129.06882202022072,690.1394152861516,774.596350828309,603.2495305185048,457.1715322289213,146.0779982895835,690.1394152861516,876.812409299694,0,0,0,0,0,0,0,0,High
22.48,22.77,19.72,28.43,76,0.0,2,0.0,0.0,0.199,13.7,26.8,0.094,475.0,393.0,82.0,741.6,703.7,547.3,452.8,94.5,741.6,810.8,0,0,0,0,0,0,0,1,High
11.33,10.89,11.26,13.04,91,0.0,23,0.0,0.0,0.256,13.3,11.9,0.418,269.0,163.0,106.0,400.5,569.8,294.5,178.5,116.0,400.5,623.8,0,1,0,0,0,0,0,0,High
23.79,23.82,20.66,24.04,61,0.0,68,0.0,0.0,0.271,37.8,24.0,0.14,545.0,210.0,335.0,239.1,1172.1,544.4,209.8,334.7,239.1,1170.9,1,0,0,0,0,0,0,0,High
18.32348242274071,17.784751131421537,16.029676296698227,18.366794291861776,60,0.0,0,0.2783590323841302,0.0,0.6588644274391597,9.937852418694675,12.554838148349113,0.312950574307858,413.12043160440237,346.09032370330175,67.03010790110059,812.8294639747326,594.9866689868236,449.8911764714,376.86343543404143,73.02774103735858,812.8294639747326,647.9774103735858,0,0,0,0,0,0,0,1,High
22.9,22.5,21.45,22.93,48,0.0,27,0.0,0.0,0.619,28.1,22.0,0.229,720.0,364.0,356.0,391.9,1229.0,701.2,354.5,346.7,391.9,1197.0,0,0,0,0,0,0,1,0,High
12.3,11.0,10.1,12.72,54,0.0,12,0.247,0.0,0.548,20.2,6.7,0.33,358.0,292.0,66.0,782.9,526.3,404.5,329.9,74.6,782.9,594.7,0,1,0,0,0,0,0,0,High
20.15,19.97,14.72,20.15,67,0.0,0,0.0,0.0,0.188,9.4,15.9,0.181,297.0,225.0,72.0,658.5,467.2,366.9,278.0,88.9,658.5,577.1,0,0,0,0,0,0,0,1,High
13.4,12.65,10.57,13.48,71,0.0,36,0.0,0.0,0.4,14.8,8.6,0.345,319.0,241.0,78.0,675.1,499.4,381.6,288.3,93.3,675.1,597.5,0,0,0,0,0,0,1,0,High
26.253249943510564,26.22877346893484,20.516612151739807,26.463342799039438,62,0.0,16,0.0,0.0,0.2297483196125518,12.848478966912179,23.83470999194159,0.10852705988685997,411.8834453591632,332.47550411623445,79.40794124292874,713.0615757869035,625.7433233898496,483.48597462472,390.2887602905862,93.1972143341338,713.0615757869035,734.680562647348,0,0,0,0,0,0,0,0,High
17.34,16.8,16.68,17.37,64,0.0,0,0.0,0.0,0.262,13.0,13.9,0.391,423.0,356.0,67.0,824.9,610.3,400.6,337.1,63.4,824.9,578.0,0,0,0,0,0,0,0,1,High
12.03,10.8,10.66,12.72,58,0.0,0,0.0,0.0,0.483,15.8,4.9,0.3,241.0,187.0,54.0,710.2,371.2,303.1,235.2,67.9,710.2,466.8,0,0,0,0,0,0,0,1,High
37.05,35.64,30.72,37.37,21,0.0,0,0.0,0.0,0.266,18.4,32.6,0.118,591.0,503.0,88.0,810.4,821.2,516.3,439.4,76.9,810.4,717.4,0,0,0,0,0,0,0,1,High
20.12,19.75,19.23,20.15,60,0.0,0,0.0,0.0,0.378,19.4,15.2,0.363,487.0,398.0,89.0,759.1,707.5,561.3,458.8,102.6,759.1,815.5,0,0,0,0,0,0,0,1,High
20.49678515116675,20.19644674602641,19.621875435238476,20.709830797429827,61,0.0,0,0.0,0.0,0.26354230064254275,11.381359303348006,15.979667277646294,0.3231187259384516,505.9830797429829,430.3220531619886,75.6610265809943,834.8541448224547,719.1390870747384,497.1000284139332,422.73900183293887,74.3610265809943,834.8541448224547,706.4899330875893,0,0,0,0,0,0,0,1,High
13.542429362117156,12.73405667272488,11.21676939846643,13.729835110598946,68,0.0,30,0.0,0.0,0.3684787477281704,17.3917474090171,9.113679666652038,0.35877595469657736,318.06603696972354,240.76650924243089,77.29952772729267,672.6716961212813,498.88632033334795,383.2811334544976,290.14457698479595,93.13655646970162,672.6716961212813,601.3058993483764,0,0,0,0,0,0,0,0,High
22.73,22.55,18.72,23.68,57,0.0,50,0.0,0.0,0.465,19.4,18.4,0.331,658.0,558.0,100.0,823.5,913.9,720.3,610.8,109.5,823.5,1000.3,0,0,0,0,0,0,1,0,High
25.06,25.5,22.72,25.15,72,0.0,3,0.0,0.0,0.192,29.9,30.3,0.103,873.0,737.0,136.0,825.3,1189.2,872.6,736.7,135.9,825.3,1188.6,0,0,0,0,0,0,0,1,High
24.88,24.89,21.72,27.01,56,0.0,14,0.0,0.0,0.409,34.9,28.7,0.103,559.0,400.0,159.0,632.0,849.4,497.2,355.8,141.4,632.0,755.5,0,1,0,0,0,0,0,0,High
13.024977500801837,11.896391887619505,10.98486320906007,15.09123080173046,57,0.0,0,0.0,0.0,0.2523012358722544,25.0857061371689,11.025458962718021,0.39966054716375976,428.53746699071377,351.4243160453003,77.11315094541342,803.4677405725937,618.6526037816537,428.56009717979646,351.4412886871124,77.11597971904877,803.4677405725937,618.6837202916424,0,0,0,0,0,0,0,1,High
21.27,20.39,21.26,22.33,36,0.0,55,0.0,0.0,0.277,27.4,17.3,0.205,519.0,430.0,89.0,784.3,736.9,593.8,491.9,101.8,784.3,843.0,1,0,0,0,0,0,0,0,High
14.01,13.01,13.34,14.55,59,0.0,13,0.0,0.0,0.265,25.9,10.8,0.404,315.0,240.0,75.0,664.7,497.2,388.8,296.2,92.6,664.7,613.8,0,1,0,0,0,0,0,0,High
12.97,12.36,12.57,13.72,78,0.36,100,0.0,0.0,0.245,41.8,12.8,0.417,377.0,95.0,282.0,138.1,953.8,364.0,91.7,272.3,138.1,920.9,0,0,0,1,0,0,0,0,High
20.67,20.33,19.23,21.22,59,0.0,0,0.0,0.0,0.256,11.2,17.0,0.324,467.0,393.0,74.0,812.1,674.8,435.3,366.3,69.0,812.1,629.0,0,0,0,0,0,0,0,1,High
31.62,33.04,20.72,35.9,47,0.0,6,0.0,0.0,0.244,25.9,34.8,0.102,549.0,471.0,78.0,808.0,774.2,473.0,405.8,67.2,808.0,667.1,0,0,0,0,0,0,0,1,High
13.468444498363562,13.25238523938081,12.373066736346757,15.114074101724905,91,0.0,9,0.007728889220698845,0.0,0.31899555464307816,21.335704190358307,13.300444535692183,0.40772444386377704,303.2962949137548,206.51259206722682,96.78370284652799,562.1644446103494,510.74873892684633,348.3731846570543,237.69155568827955,110.6816289687748,562.1644446103494,587.180444162406,0,0,0,0,0,0,0,0,High
21.205390097551785,20.98524728216504,18.71887251010462,21.795284865161552,57,0.0,98,0.0,0.0,0.3050124023888492,22.800488578954663,17.66540137245074,0.30532681894727115,533.9988725101047,271.66340947363557,262.33546303646904,415.6633343076426,902.0998120850174,521.1378683482459,264.73309530768876,256.40477304055713,415.6633343076426,880.5092830001387,0,0,0,0,0,1,0,0,High
20.3413628634989,19.993859089464234,19.38702365723804,20.4186049380261,60,0.0,0,0.0,0.0,0.3710711624026768,19.449491697123737,15.568938105831498,0.351391947401887,487.404932067376,398.4949169712374,88.91001509613866,758.7400603845547,708.1523905529947,561.6374433894799,459.25892300969286,102.47402113459411,758.7400603845547,816.0579064039404,0,0,0,0,0,0,0,1,High
18.53,17.04,17.79,19.72,23,0.0,0,0.032,0.0,0.423,16.6,11.6,0.3,519.0,447.0,72.0,904.8,696.6,496.5,427.6,68.9,904.8,666.4,0,0,0,0,0,0,0,1,High
12.88,11.32,10.57,12.93,42,0.0,6,0.0,0.0,0.246,13.3,8.0,0.356,327.0,262.0,65.0,748.1,494.9,371.1,297.3,73.8,748.1,561.6,0,0,0,0,0,0,0,1,High
27.07,27.36,22.72,28.6,48,0.0,24,0.0,0.0,0.266,23.4,24.5,0.154,630.0,518.0,112.0,797.9,888.8,598.4,492.0,106.4,797.9,844.2,0,1,0,0,0,0,0,0,High
9.09,7.76,8.12,9.72,81,0.0,19,0.0,0.0,0.429,19.4,7.7,0.325,218.0,160.0,58.0,628.3,358.4,268.7,197.2,71.5,628.3,441.7,0,1,0,0,0,0,0,0,High
21.433391068066015,21.474557067787625,18.999893068901187,21.945038899028404,70,0.0,93,0.0006960140864675407,0.0,0.316721594365413,24.049969584365744,21.430696334734535,0.14815287336098754,355.22724507669614,71.02558027894544,284.2016647977507,97.75740675593661,980.4817352300884,372.7690667531527,74.67900112134959,298.0900656318031,97.75740675593661,1028.9486633612648,0,0,0,0,0,1,0,0,High
14.352148241636865,13.985861809418617,13.519715395246385,14.475861809418618,82,0.0,53,0.0,0.0,0.23789970303699712,24.285655545779655,13.917144815140677,0.36918544995600844,350.95708085387855,249.18567838908757,101.77140246479095,587.3842325220116,578.9741342957875,385.9358954005128,274.1529945290376,111.78290087147515,587.3842325220116,635.9016743001552,0,0,0,0,0,0,0,0,High
18.20348474601054,17.737458419164362,17.429623902197473,19.42862578268649,63,0.0,1,0.0,0.0,0.3064105307384707,14.080601756484041,15.379661511977726,0.31319774341318485,464.2994358532962,391.19962390219746,73.09981195109874,826.8630840019807,660.6670476322502,432.32937943862584,364.2295674875271,68.09981195109874,826.8630840019807,615.1371040469206,0,0,0,0,0,0,0,1,High
15.16,13.93,14.23,15.72,46,0.0,0,0.001,0.0,0.359,16.6,14.1,0.347,498.0,422.0,76.0,850.1,691.2,464.8,393.9,70.9,850.1,645.1,0,0,0,0,0,0,0,1,High
16.659103185851794,15.48387641818114,16.425914763083426,17.175695687813576,42,0.0,0,0.0,0.0,0.2697953107985708,14.81141530754078,11.652284770930558,0.342567859358956,466.045524476371,396.5909634816219,69.4545609947491,858.224970085108,652.4432824410005,441.39998290577597,375.6317987565636,65.76818414921237,858.224970085108,617.87497863222,0,0,0,0,0,0,0,1,High
23.46,24.08,17.72,23.48,85,0.0,10,0.0,0.0,0.2,18.7,21.7,0.198,499.0,379.0,120.0,653.4,767.5,565.8,429.7,136.1,653.4,870.2,0,0,0,0,0,0,0,1,High
32.744738005923466,32.63534844571564,23.894817086713942,34.66417079195085,35,0.0,22,0.013149288366871457,0.0,0.6123565630477094,25.042319452558658,31.790869794709497,0.10448550342150839,872.572482892458,762.8753822081563,109.69710068430167,867.0033315738939,1173.0408961863016,864.6178281523854,755.9082656888994,108.67927253191621,867.0033315738939,1162.3236267837822,0,0,0,0,0,0,0,0,High
11.5837261714933,10.346737770031417,8.075192638739875,11.723909479899122,59,0.0,0,0.01948016907499637,0.0,0.4141997731795936,12.092854270448191,5.892181040201758,0.33548503531064994,354.12644981726476,289.3011598538118,64.82528996345295,790.7117284396974,516.5604752825451,400.67403680630065,327.3574823446751,73.3165544616256,790.7117284396974,584.4080622715809,0,0,0,0,0,0,0,1,High
15.006758563440885,13.944708039979522,13.494445956292893,15.118307992544826,52,0.0,0,0.0,0.0,0.34727539488377174,17.767816364567217,9.021333491448985,0.34258161273937376,392.74850618330754,328.52919600204785,64.21931018125967,833.8456546162829,556.0326450957496,423.90740105028215,354.4526888700464,69.41406850752708,833.8456546162829,599.8249186515109,0,0,0,0,0,0,0,1,High
20.07,19.57,17.32,21.38,55,0.0,2,0.176,0.0,0.455,25.9,18.8,0.208,639.0,547.0,92.0,851.6,873.7,682.2,584.0,98.2,851.6,932.8,0,0,0,0,0,0,0,1,High
32.35611798501848,33.1559710698687,28.179964026043645,32.858720488098804,47,0.0,26,0.0,0.0,0.21211940630075216,26.288059369924785,28.499632712125546,0.10413717112853561,640.447642607113,466.65339929991643,173.79424330719658,653.5945506384771,945.0234540156821,697.9786897549708,508.60502211705455,189.404714785774,653.5945506384771,1029.8476426071131,0,0,0,0,0,0,0,0,High
11.83,11.52,11.38,12.32,94,0.11,94,0.012,0.0,0.243,27.4,11.2,0.424,112.0,32.0,80.0,96.1,470.3,125.8,35.9,89.9,96.1,528.3,0,0,0,1,0,0,0,0,High
32.05,33.12,25.72,34.79,44,0.0,0,0.0,0.0,0.443,34.9,29.7,0.215,721.0,621.0,100.0,823.0,1000.7,658.7,567.4,91.4,823.0,914.2,0,0,0,0,0,0,0,1,High
28.96,29.26,20.72,32.57,47,0.0,33,0.0,0.0,0.488,38.2,31.8,0.102,747.0,643.0,104.0,824.1,1042.9,700.2,602.7,97.5,824.1,977.5,0,0,0,0,0,0,1,0,High
13.028336553556647,11.956198674848215,9.957836932920523,13.106388447754247,60,0.0,0,0.024855151483372296,0.0,0.46247056799710146,10.891208335518154,8.912587122602462,0.3837767234838554,423.46553032289233,356.2422538067477,67.22327651614462,835.8308674323858,599.9051894197601,435.24085984510833,366.14370643869876,69.09715340640955,835.8308674323858,616.5924090837588,0,0,0,0,0,0,0,1,High
19.53,18.64,17.79,20.34,42,0.0,99,0.0,0.0,0.373,20.5,12.9,0.332,535.0,352.0,183.0,605.0,813.2,560.5,368.8,191.7,605.0,852.0,0,0,0,0,0,1,0,0,High
27.33,27.88,26.68,27.57,52,0.0,99,0.027,0.0,0.274,16.6,21.4,0.317,351.0,239.0,112.0,435.2,744.4,392.7,267.4,125.3,435.2,832.9,0,0,0,0,0,1,0,0,High
19.547594819044974,18.955543259656586,18.691569039350778,20.631263330096488,53,0.0,0,0.0,0.0,0.2791093938546196,21.30659330820928,15.727513832886341,0.3204762449597708,510.9388581491415,436.0,74.93885814914147,848.2742542749469,717.1624308355682,501.9388581491415,428.3,73.63885814914147,848.2742542749469,704.5624308355683,0,0,0,0,0,0,0,1,High
22.31,22.58,20.66,22.37,76,0.0,12,0.0,0.0,0.203,13.3,22.4,0.102,463.0,379.0,84.0,747.6,675.2,537.5,440.0,97.5,747.6,783.8,0,1,0,0,0,0,0,0,High
21.32,21.57,19.45,24.01,79,0.19,95,0.0,0.0,0.195,28.4,22.1,0.123,465.0,227.0,238.0,321.3,935.6,507.5,247.8,259.8,321.3,1021.2,0,0,0,1,0,0,0,0,High
28.918560098578688,29.299651869083316,20.442705737384284,32.01,47,0.0,10,0.0,0.0,0.34795648363541454,33.60154237971045,31.844541147476857,0.10344541147476856,610.1594139392357,517.3275311513886,92.83188278784715,797.4405860607643,869.255734355196,544.9694613169903,462.05439025035844,82.91507106663187,797.4405860607643,776.3548640279042,0,0,0,0,0,0,0,0,High
12.88,11.27,11.72,13.44,40,0.0,93,0.0,0.0,0.489,16.6,11.9,0.346,382.0,99.0,283.0,149.1,923.2,368.7,95.6,273.1,149.1,891.0,0,0,0,0,0,1,0,0,High
28.0,28.82,20.72,31.45,54,0.0,2,0.0,0.0,0.439,32.4,30.6,0.112,717.0,617.0,100.0,830.8,984.3,654.3,563.0,91.3,830.8,898.2,0,0,0,0,0,0,0,1,High
15.14,14.15,14.55,15.66,55,0.0,33,0.0,0.0,0.408,16.6,12.2,0.281,537.0,451.0,86.0,843.6,752.3,540.2,453.7,86.5,843.6,756.8,0,0,0,0,0,0,1,0,High
17.33285693407171,16.078025926061674,16.227807926883692,18.308156774285067,36,0.0,17,0.04904579687818693,0.0,0.5230152575066288,22.716030125280447,18.93511418771671,0.2380305393715581,807.1210467857871,675.2104678578713,131.91057892791582,854.0123219470076,1076.736968276853,779.7407850893403,652.3219182953331,127.41886679400729,854.0123219470076,1040.2446019018275,0,1,0,0,0,0,0,0,High
15.09,13.7,12.72,15.15,40,0.0,82,0.0,0.0,0.312,30.6,14.5,0.252,288.0,66.0,222.0,143.2,630.1,234.9,53.8,181.1,143.2,514.1,1,0,0,0,0,0,0,0,High
16.13,14.84,13.68,16.26,40,0.0,0,0.117,0.0,0.517,11.2,9.6,0.353,477.0,408.0,69.0,870.7,662.0,478.8,409.6,69.3,870.7,664.6,0,0,0,0,0,0,0,1,High
29.04,29.71,18.72,32.57,50,0.0,98,0.0,0.0,0.247,19.4,25.8,0.195,845.0,518.0,327.0,547.8,1251.1,844.2,517.5,326.7,547.8,1250.0,0,0,0,0,0,1,0,0,High
